Box_X,Box_Y,Box_Width,Box_Height,Confidence,Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,Extra
357.397,590.678,15.7662,25.913,1.40071e-06,351.108,585.52,356.16,584.561,354.232,588.023,353.513,592.073,355.335,591.296,0.982787
365.611,590.636,16.6009,24.7816,1.72853e-06,359.138,585.671,364.161,584.697,362.255,588.184,361.527,592.172,363.343,591.379,0.982782
372.797,590.441,14.1035,24.5372,2.11596e-06,367.096,585.861,371.984,584.854,370.049,588.284,369.31,592.108,371.249,591.242,0.982769
380.794,590.474,14.354,23.9932,2.14577e-06,375.005,585.949,379.915,584.928,377.966,588.361,377.23,592.208,379.184,591.33,0.982769
388.413,590.157,13.505,23.9303,2.77162e-06,383.174,586.233,387.973,585.258,386.082,588.646,385.338,592.257,387.362,591.386,0.982745
396.386,590.211,13.7687,23.5392,2.71201e-06,391.042,586.251,395.882,585.271,393.963,588.65,393.226,592.307,395.267,591.427,0.982747
404.332,590.182,13.7172,23.7172,2.65241e-06,399.053,586.32,403.895,585.346,401.987,588.727,401.255,592.355,403.305,591.479,0.982744
412.193,590.208,13.2076,23.7984,2.71201e-06,407.036,586.359,411.895,585.383,409.961,588.748,409.245,592.398,411.302,591.518,0.982746
420.224,590.017,13.7822,23.9207,2.41399e-06,415.128,586.56,419.957,585.633,418.117,588.967,417.381,592.493,419.431,591.648,0.982725
428.237,590.068,14.1046,23.7118,2.26498e-06,423.08,586.583,427.944,585.647,426.098,588.97,425.355,592.539,427.418,591.685,0.982725
436.009,589.937,13.6955,23.9412,2.563e-06,431.103,586.784,435.928,585.832,434.141,589.137,433.383,592.613,435.474,591.745,0.982711
443.641,590.022,12.3901,24.0191,2.5928e-06,439.006,586.832,443.896,585.878,442.028,589.161,441.306,592.706,443.436,591.829,0.982718
451.821,589.762,13.4121,24.5124,2.41399e-06,447.232,587.2,452.099,586.365,450.422,589.6,449.643,592.922,451.774,592.172,0.982686
459.65,589.813,13.0639,25.0866,1.96695e-06,455.091,586.996,459.988,586.199,458.276,589.372,457.472,592.79,459.614,592.069,0.98269
468.028,589.888,14.9494,25.4432,1.60933e-06,462.925,586.583,467.941,585.882,466.157,589.174,465.441,592.721,467.524,592.108,0.982721
474.984,590.243,10.3463,27.3053,1.51992e-06,470.879,586.455,475.972,585.863,473.931,589.029,473.267,592.591,475.501,592.068,0.982742
484.692,590.423,15.6015,28.1078,8.64267e-07,479.265,584.969,484.558,584.374,482.284,587.861,481.796,592.244,483.678,591.852,0.982869
492.019,590.508,13.0247,26.8284,9.23872e-07,487.351,584.32,492.601,583.89,490.07,586.832,489.401,591.405,491.526,591.21,0.982851
501.053,589.628,15.4377,24.2037,1.2219e-06,496.425,582.447,501.264,582.142,498.667,584.789,498.203,589.988,499.905,589.967,0.982908
509.031,589.627,16.9157,23.8049,1.3113e-06,504.07,582.541,508.792,582.156,506.484,584.823,505.747,590.001,507.377,589.899,0.98289
517.191,590.574,18.6362,25.3921,6.85453e-07,511.043,583.058,516.204,582.228,514.077,585.508,513.194,590.767,514.865,590.306,0.982901
527.048,589.949,18.4396,26.1659,1.16229e-06,520.453,583.902,525.61,582.956,523.706,586.64,523.042,591.456,524.507,590.851,0.982852
533.327,590.74,16.6583,26.5706,9.23872e-07,526.921,585.246,532.015,584.343,530.129,587.869,529.502,592.099,531.184,591.423,0.982822
542.378,590.661,18.5604,24.2932,1.37091e-06,535.643,585.636,540.721,584.693,538.921,588.263,538.279,592.423,539.901,591.706,0.982793
548.234,589.933,13.2141,24.2991,2.11596e-06,543.589,586.709,548.278,585.825,546.588,589.074,545.804,592.462,547.756,591.655,0.982708
556.044,590.022,14.1889,23.2111,2.14577e-06,551.067,586.895,555.911,585.94,554.128,589.234,553.394,592.73,555.432,591.846,0.982713
563.07,590.499,10.4788,23.7178,2.35438e-06,559.539,588.351,564.43,587.107,562.785,590.571,562.06,594.012,564.35,592.934,0.982702
570.891,591.146,11.5565,15.1725,1.57952e-06,567.127,587.91,573,585.589,571.034,590.232,570.561,594.766,573.623,592.952,0.982742
581.347,589.395,25.9203,31.2775,4.17233e-07,574.976,587.324,584.069,583.477,580.441,591.57,579.497,596.279,585.955,593.244,0.982622
586.854,588.136,27.8936,32.3272,6.25849e-07,580.769,584.833,592.682,581.43,587.916,590.143,585.155,596.877,593.622,594.108,0.982575
596.661,587.895,30.3485,36.1206,4.17233e-07,590.076,582.738,603.909,580.893,598.76,590.19,594.044,597.983,603.961,596.392,0.9825
603.307,588.393,30.4771,36.9111,3.8743e-07,597.987,582.947,611.972,581.523,606.991,590.815,601.297,598.489,611.495,597.236,0.982532
612.697,588.965,30.125,37.6968,4.47035e-07,610.079,582.665,622.326,582.123,619.697,590.984,612.753,598.964,621.78,598.476,0.982481
617.04,589.022,29.2017,37.8313,2.98023e-07,616.495,582.533,626.98,582.698,625.876,591.236,618.342,598.968,626.047,599.088,0.982491
627.87,589.067,24.2518,38.0325,6.25849e-07,630.224,583.346,636.631,583.437,636.262,590.689,630.914,598.451,635.185,598.581,0.982512
634.287,589.258,12.357,38.0953,4.76837e-07,636.669,582.548,640.702,582.829,640.693,590.044,636.994,597.362,639.563,597.683,0.982451
3.0561,597.052,7.18553,34.342,6.25849e-07,3.12269,594.081,5.70744,593.436,6.63176,598.636,2.4054,602.946,4.19852,602.194,0.982363
11.7218,595.509,22.5822,35.5615,6.85453e-07,6.13166,592.214,14.7248,591.613,10.7496,597.905,6.10786,602.063,12.444,601.524,0.982437
16.9843,596.524,28.231,34.1118,2.83122e-06,8.9732,592.054,20.4778,591.43,12.4376,599.455,10.4973,605.142,18.6206,604.437,0.982601
31.2619,596.527,28.1995,34.9098,1.99676e-06,24.4677,591.071,35.0247,590.4,28.7338,598.297,27.2802,604.739,34.6427,604.017,0.982606
36.9338,595.338,28.2399,34.4927,7.80821e-06,30.0957,589.824,41.5372,588.322,36.3039,597.027,33.9069,604.32,41.9823,603.025,0.982512
40.5384,595.575,28.3467,33.0559,2.08616e-06,33.9774,590.583,44.6907,589.654,39.715,597.837,36.4981,604.338,43.8694,603.519,0.982556
55.094,596.469,16.4231,24.8614,4.11272e-06,53.1259,592.494,59.9202,593.275,56.3998,598.052,54.2539,602.43,58.3283,602.849,0.98246
58.3986,594.74,16.8468,25.8614,4.47035e-07,56.7563,590.696,62.7006,592.45,59.6339,595.249,58.4244,598.556,62.0664,599.843,0.982493
69.7959,592.774,19.5142,12.3435,2.26498e-06,65.8534,587.159,70.2321,588.597,66.584,590.163,68.111,594.99,69.3611,596.284,0.982831
76.9731,595.158,18.51,14.8553,2.5034e-06,73.8049,587.007,77.8234,589.669,74.2626,589.611,75.8321,594.406,77.1553,596.948,0.982849
84.7883,595.925,21.3435,11.216,1.19209e-06,81.7161,585.38,85.3558,588.851,81.3216,588.602,83.7694,593.963,84.3677,597.157,0.982963
92.3316,595.453,18.622,14.5425,1.07288e-06,89.6142,585.737,93.0588,588.66,89.4891,588.785,91.5097,594.046,92.0038,596.766,0.982961
100.674,596.767,19.5434,9.13009,1.01328e-06,95.07,587.148,100.115,587.421,97.6584,589.3,96.5027,595.481,98.2705,596.151,0.982926
111.326,597.6,18.4306,15.4495,1.07288e-06,104.888,589.258,110.2,588.635,108.001,591.601,106.734,597.705,108.272,597.525,0.982867
118.18,598.958,20.4266,12.4355,5.36442e-07,111.267,592.645,116.467,591.686,114.677,594.967,113.569,599.751,115.293,599.053,0.982763
128.219,599.293,18.3894,13.6555,1.10269e-06,121.207,593.706,126.54,592.585,124.65,596.139,123.698,600.729,125.437,599.847,0.982744
133.215,598.245,17.6792,19.1944,1.10269e-06,127.603,594.191,132.562,593.022,130.809,596.516,129.747,600.336,131.955,599.279,0.982702
141.243,598.249,19.0474,17.0332,1.40071e-06,134.989,594.357,140.116,593.067,138.266,596.639,137.25,600.642,139.62,599.484,0.982723
148.722,597.988,17.6734,19.3593,1.19209e-06,142.962,594.487,148.092,593.11,146.268,596.76,145.305,600.715,147.73,599.491,0.982721
156.576,597.969,17.1671,19.9479,1.2219e-06,150.873,594.437,156.126,592.971,154.252,596.647,153.329,600.75,155.818,599.451,0.982722
164.322,597.226,17.6116,20.9367,1.10269e-06,159.359,594.734,164.534,593.279,163.024,596.951,161.998,600.705,164.487,599.47,0.982663
172.309,597.205,18.2541,21.0199,1.01328e-06,167.219,594.604,172.391,593.168,170.897,596.778,169.838,600.62,172.298,599.397,0.982664
180.405,597.265,18.6741,20.6987,8.64267e-07,175.295,594.549,180.477,593.194,178.977,596.766,177.892,600.612,180.334,599.451,0.982662
188.44,597.274,18.9172,20.4432,9.23872e-07,183.309,594.562,188.448,593.249,186.954,596.813,185.858,600.605,188.268,599.479,0.982662
196.629,597.595,19.0717,19.4754,9.23872e-07,191.048,594.444,196.27,593.146,194.593,596.738,193.553,600.666,195.966,599.526,0.982682
204.646,597.59,18.855,19.6313,8.64267e-07,199.136,594.47,204.337,593.179,202.659,596.79,201.628,600.668,204.037,599.535,0.982681
212.64,597.614,18.75,19.4193,9.23872e-07,207.103,594.472,212.311,593.176,210.609,596.793,209.575,600.68,212.002,599.539,0.982683
220.689,597.604,19.0566,19.1166,1.01328e-06,215.149,594.493,220.352,593.185,218.666,596.814,217.621,600.704,220.059,599.553,0.982683
228.62,597.647,18.4124,20.0127,1.13249e-06,223.066,594.424,228.281,593.039,226.547,596.692,225.498,600.64,227.991,599.425,0.982694
236.577,597.658,18.1541,19.9766,1.04308e-06,231.029,594.445,236.256,593.042,234.509,596.708,233.472,600.667,235.981,599.437,0.982695
244.515,597.569,18.0105,20.5353,1.10269e-06,239.009,594.445,244.228,593.009,242.51,596.699,241.49,600.629,243.992,599.385,0.982694
252.206,597.592,16.3913,21.3173,1.16229e-06,246.862,594.396,252.109,592.976,250.325,596.628,249.337,600.578,251.839,599.344,0.982696
260.403,597.341,17.8287,21.0464,1.10269e-06,255.092,594.558,260.267,593.312,258.641,596.863,257.665,600.595,260.056,599.528,0.98267
268.285,597.393,17.4739,21.3791,1.01328e-06,262.988,594.47,268.189,593.27,266.544,596.756,265.549,600.525,267.921,599.491,0.982665
276.499,597.489,18.23,21.3995,9.83477e-07,270.887,594.31,276.146,593.19,274.438,596.711,273.551,600.518,275.846,599.557,0.982676
283.792,597.577,14.5536,23.0148,8.64267e-07,278.674,594.17,283.941,593.15,282.089,596.571,281.237,600.357,283.524,599.47,0.982682
292.909,597.788,17.8765,24.727,7.7486e-07,286.733,593.771,292.13,593.117,290.164,596.612,289.629,600.525,291.605,599.971,0.98275
300.654,597.94,16.943,25.1974,6.25849e-07,294.793,593.642,300.2,593.041,298.205,596.481,297.624,600.404,299.617,599.899,0.982739
309.581,598.205,19.0667,25.358,4.76837e-07,303.21,593.238,308.671,592.624,306.611,596.189,306.132,600.432,307.956,599.949,0.982788
317.823,598.224,19.8424,23.7459,6.25849e-07,311.615,593.349,316.94,592.755,314.985,596.304,314.421,600.449,316.202,599.982,0.982769
325.999,598.767,20.8029,20.2924,5.96046e-07,319.136,593.382,324.531,592.587,322.564,596.064,321.815,600.474,323.65,599.844,0.982775
334.512,598.729,20.75,19.5508,8.34465e-07,327.803,593.65,333.134,592.833,331.208,596.393,330.433,600.66,332.251,600.007,0.982766
341.828,598.634,20.45,17.9097,8.04663e-07,335.333,594.034,340.561,593.16,338.683,596.638,337.807,600.686,339.769,599.927,0.982735
350.403,598.613,21.3735,15.9235,1.3113e-06,343.938,594.2,349.145,593.291,347.285,596.808,346.359,600.82,348.361,600.031,0.982728
357.459,598.411,19.391,17.6713,1.16229e-06,351.219,594.242,356.364,593.114,354.491,596.64,353.501,600.599,355.719,599.586,0.982722
365.423,598.391,19.5002,16.5172,1.49012e-06,359.01,594.343,364.176,593.169,362.268,596.722,361.295,600.702,363.573,599.65,0.982729
373.082,598.197,18.4189,18.0448,1.40071e-06,366.961,594.349,372.087,593.124,370.193,596.702,369.243,600.633,371.565,599.536,0.982727
381.016,598.2,18.2476,17.9169,1.49012e-06,374.863,594.372,380.044,593.115,378.123,596.699,377.188,600.691,379.546,599.567,0.982729
388.811,597.856,18.1852,19.144,1.43051e-06,383.009,594.459,388.153,593.236,386.342,596.818,385.394,600.656,387.753,599.57,0.982708
396.801,597.865,18.388,19.0551,1.3113e-06,390.934,594.44,396.109,593.211,394.288,596.776,393.344,600.669,395.707,599.574,0.982708
404.772,597.836,18.3783,19.3561,1.2517e-06,398.96,594.461,404.136,593.23,402.335,596.795,401.394,600.675,403.748,599.583,0.982705
412.691,597.847,17.9353,19.6965,1.3113e-06,406.918,594.447,412.113,593.214,410.294,596.764,409.363,600.666,411.723,599.57,0.982705
420.677,597.678,18.4232,19.8995,1.07288e-06,415.054,594.564,420.232,593.364,418.51,596.891,417.566,600.706,419.894,599.647,0.982686
428.671,597.684,18.6213,19.9227,9.53674e-07,423.038,594.54,428.246,593.325,426.528,596.842,425.579,600.707,427.916,599.634,0.982684
436.5,597.567,18.3349,20.3716,9.23872e-07,431.05,594.651,436.24,593.386,434.591,596.907,433.638,600.715,435.977,599.613,0.982673
444.236,597.581,16.9974,21.0078,9.23872e-07,438.899,594.574,444.147,593.299,442.437,596.802,441.51,600.667,443.876,599.552,0.982672
452.325,597.208,17.8889,21.0755,8.34465e-07,447.246,594.769,452.418,593.606,450.916,597.052,449.985,600.632,452.303,599.641,0.982638
460.159,597.239,17.3969,21.5244,7.45058e-07,455.029,594.59,460.19,593.512,458.663,596.863,457.691,600.478,459.973,599.552,0.982636
468.577,597.46,18.9312,22.1427,6.85453e-07,462.887,594.172,468.192,593.299,466.49,596.75,465.716,600.514,467.893,599.758,0.982675
475.673,597.6,14.3423,23.941,6.25849e-07,470.642,593.862,475.981,593.106,474.092,596.423,473.312,600.182,475.551,599.527,0.982683
485.466,598.078,18.788,26.8984,3.57628e-07,479.034,592.692,484.549,592.048,482.351,595.682,482.035,600.181,483.804,599.714,0.982845
492.798,598.254,16.7945,25.8459,3.27826e-07,487.014,592.225,492.489,591.702,490.137,595.055,489.636,599.661,491.577,599.326,0.982819
501.737,598.015,17.7359,25.6997,3.8743e-07,496.009,591.303,501.279,590.729,498.875,594.104,498.489,599.161,500.171,598.845,0.982873
510.318,598.074,19.3458,24.5858,5.06639e-07,504.352,591.848,509.458,591.228,507.34,594.663,506.81,599.521,508.365,599.146,0.982844
517.888,598.954,20.9114,19.7296,4.17233e-07,510.943,592.778,516.259,591.905,514.353,595.281,513.509,600.015,515.229,599.383,0.982801
527.443,598.956,19.7097,18.5666,7.7486e-07,520.585,593.499,525.879,592.552,523.988,596.131,523.182,600.61,524.856,599.888,0.982775
533.558,598.696,19.3267,17.1199,7.15256e-07,527.295,594.245,532.391,593.231,530.558,596.693,529.643,600.697,531.602,599.791,0.982728
541.74,598.691,20.4391,16.1671,8.9407e-07,535.14,594.432,540.36,593.323,538.483,596.835,537.593,600.949,539.662,599.968,0.982734
548.623,597.702,17.9823,20.2001,8.34465e-07,543.327,594.861,548.422,593.69,546.794,597.19,545.841,600.846,548.097,599.811,0.982672
556.536,597.654,19.0024,19.2413,8.34465e-07,551.043,594.811,556.326,593.473,554.659,597.056,553.759,600.966,556.135,599.789,0.98268
563.586,597.321,16.1526,20.7176,6.25849e-07,559.172,595.2,564.475,593.385,563.074,597.268,562.162,601.153,564.729,599.68,0.982664
570.551,597.564,13.7453,15.1071,4.76837e-07,566.665,594.721,573.149,591.787,571.386,596.845,570.56,601.773,574.172,599.505,0.982712
580.831,596.129,27.7057,30.9318,2.38419e-07,573.955,593.445,584.039,589.311,579.965,598.267,578.646,603.648,585.984,600.399,0.982631
586.936,595.931,29.4055,32.8593,3.57628e-07,580.14,591.611,592.821,588.229,587.547,597.815,584.564,605.122,593.721,602.359,0.982589
596.977,596.013,30.9029,36.5923,3.27826e-07,589.956,590.086,604.266,588.212,598.92,598.083,594.015,606.276,604.395,604.658,0.982513
603.233,596.07,30.9965,37.4145,2.38419e-07,597.693,589.953,612.185,588.351,607.079,598.352,601.122,606.499,611.805,605.111,0.982543
612.595,596.383,30.5519,38.1716,2.08616e-07,610.085,589.496,622.527,588.666,620.09,598.093,612.983,606.664,622.193,605.958,0.982476
617.072,596.522,29.9453,38.3636,1.49012e-07,616.627,589.464,627.163,589.341,626.345,598.45,618.618,606.846,626.388,606.763,0.982489
627.616,596.386,25.2389,38.6471,5.36442e-07,630.411,590.222,636.605,590.18,636.542,597.802,630.89,606.007,635.063,606.081,0.982522
634.023,596.368,13.3286,38.4237,4.76837e-07,636.794,589.436,640.606,589.676,640.805,597.274,636.924,604.858,639.376,605.179,0.982456
2.90006,605.215,6.95846,35.4091,5.06639e-07,3.11828,601.654,5.15895,601.025,6.48523,606.187,2.4314,610.841,3.89576,610.125,0.982363
11.8654,603.902,22.9657,36.2974,3.57628e-07,6.29615,599.968,14.5015,599.287,10.7125,605.377,6.102,610.063,12.3055,609.459,0.98243
17.6653,604.67,29.1912,35.5737,1.63913e-06,9.44636,599.483,21.1279,598.836,13.0096,606.827,10.7777,613.202,19.1713,612.493,0.982608
30.7937,603.984,29.2313,36.0274,1.63913e-06,23.6083,598.183,34.5221,597.283,28.2053,605.386,26.5131,612.368,34.3156,611.483,0.98261
36.7119,603.279,28.643,35.0111,6.25849e-06,29.6197,597.466,41.1588,595.64,36.0875,604.598,33.7307,612.289,41.9767,610.756,0.982513
39.9489,603.255,28.3014,33.2127,2.89083e-06,33.5081,598.086,44.2972,596.881,39.4817,605.278,36.3258,612.054,43.8797,611.024,0.982558
53.6993,604.135,20.5331,27.964,1.2815e-06,51.5063,599.791,58.5446,600.099,55.633,605.262,52.9683,610.081,57.2637,610.178,0.982484
